Source IP,Attack Type,Attack Severity,Data Exfiltrated,Response Action
213.15.231.38,DDoS,Critical,FALSE,Blocked
143.241.230.232,Phishing,Low,FALSE,Eradicated
66.223.26.24,Ransomware,Low,FALSE,Contained
81.100.133.157,Ransomware,Critical,FALSE,Blocked
122.251.81.171,Malware,Medium,FALSE,Recovered
65.251.143.148,Phishing,Low,FALSE,Contained
118.244.152.112,DDoS,Critical,FALSE,Contained
129.212.118.249,Malware,Medium,FALSE,Eradicated
6.9.42.240,Ransomware,High,FALSE,Recovered
129.162.158.255,Ransomware,Medium,FALSE,Recovered
190.237.199.87,Ransomware,Critical,FALSE,Contained
115.36.51.158,DDoS,Medium,FALSE,Contained
70.185.3.115,Phishing,Medium,FALSE,Eradicated
141.40.178.78,Phishing,Low,FALSE,Eradicated
41.139.245.220,Insider Threat,Low,FALSE,Recovered
161.146.41.150,Insider Threat,Low,FALSE,Recovered
3.181.56.242,DDoS,High,FALSE,Contained
1.222.117.156,DDoS,Critical,TRUE,Recovered
215.48.194.150,Ransomware,Critical,FALSE,Contained
115.79.118.214,Insider Threat,Critical,FALSE,Eradicated
140.58.93.235,Malware,Medium,FALSE,Blocked
61.175.178.37,Insider Threat,Medium,FALSE,Blocked
63.168.12.138,Phishing,Low,FALSE,Recovered
10.148.251.110,Insider Threat,Critical,FALSE,Blocked
46.232.51.187,Phishing,Low,FALSE,Recovered
162.21.75.151,Ransomware,High,FALSE,Contained
114.139.35.234,Malware,Low,FALSE,Blocked
82.159.28.38,Malware,Low,FALSE,Eradicated
214.155.64.87,Malware,Medium,FALSE,Eradicated
62.165.229.75,Ransomware,High,FALSE,Eradicated
172.155.237.230,Insider Threat,High,FALSE,Contained
51.65.236.162,DDoS,Low,FALSE,Eradicated
44.50.199.190,DDoS,Medium,TRUE,Blocked
187.2.83.47,Malware,Low,TRUE,Eradicated
129.155.12.136,Phishing,High,FALSE,Recovered
94.77.236.26,Ransomware,Critical,TRUE,Blocked
203.138.45.135,Malware,Low,FALSE,Recovered
180.144.63.143,Insider Threat,High,FALSE,Blocked
40.182.1.6,DDoS,Low,FALSE,Blocked
76.122.95.124,Insider Threat,Low,FALSE,Blocked
184.121.188.172,Ransomware,High,FALSE,Eradicated
2.14.29.55,Phishing,High,FALSE,Eradicated
19.7.112.92,Phishing,Medium,FALSE,Eradicated
62.230.21.167,Insider Threat,High,FALSE,Eradicated
89.17.118.162,Insider Threat,Low,TRUE,Eradicated
145.60.195.39,Ransomware,Critical,FALSE,Blocked
153.95.205.123,Malware,High,FALSE,Blocked
63.213.247.24,Malware,Low,FALSE,Eradicated
169.41.51.205,Insider Threat,Medium,FALSE,Eradicated
23.10.213.52,DDoS,Low,TRUE,Eradicated
7.124.176.192,Insider Threat,Low,FALSE,Blocked
105.255.255.226,DDoS,Medium,TRUE,Recovered
20.213.218.31,DDoS,Critical,TRUE,Contained
159.115.153.159,Phishing,High,FALSE,Blocked
109.165.231.48,Ransomware,Low,FALSE,Blocked
146.139.86.17,Insider Threat,High,TRUE,Blocked
192.173.47.240,Malware,Low,FALSE,Recovered
147.249.240.142,DDoS,Critical,FALSE,Contained
95.156.158.154,DDoS,Medium,FALSE,Blocked
34.55.153.193,DDoS,Critical,TRUE,Contained
94.163.146.167,Malware,Critical,FALSE,Blocked
155.188.179.56,Malware,Medium,FALSE,Eradicated
19.190.71.190,Malware,Low,FALSE,Eradicated
61.225.116.232,Ransomware,Medium,FALSE,Contained
180.213.215.247,Ransomware,Medium,FALSE,Contained
214.245.18.193,Phishing,Low,FALSE,Eradicated
114.147.20.99,DDoS,Critical,FALSE,Eradicated
116.195.153.123,Ransomware,High,FALSE,Contained
108.40.251.148,Ransomware,Critical,FALSE,Recovered
25.53.149.72,Ransomware,High,FALSE,Blocked
86.112.150.59,Malware,Medium,FALSE,Contained
144.149.162.166,Ransomware,Low,FALSE,Recovered
187.49.212.50,Insider Threat,Medium,FALSE,Recovered
177.205.8.192,Ransomware,Critical,FALSE,Eradicated
145.75.47.126,DDoS,Medium,FALSE,Blocked
89.147.104.126,Malware,High,FALSE,Contained
136.38.6.125,Malware,Critical,FALSE,Blocked
21.90.34.40,Ransomware,Low,FALSE,Eradicated
10.52.176.165,DDoS,Low,FALSE,Blocked
55.164.88.77,DDoS,Critical,FALSE,Recovered
159.201.57.244,Phishing,High,FALSE,Recovered
49.196.47.177,Phishing,Medium,FALSE,Blocked
141.167.136.169,Malware,Low,FALSE,Contained
29.121.180.5,Insider Threat,Low,FALSE,Blocked
121.58.25.61,Malware,High,FALSE,Recovered
201.48.38.250,Insider Threat,Critical,FALSE,Blocked
206.219.139.218,DDoS,Low,FALSE,Eradicated
183.55.233.3,DDoS,High,FALSE,Blocked
4.110.202.227,Malware,Medium,FALSE,Blocked
54.207.145.56,Ransomware,High,FALSE,Contained
149.199.48.117,Insider Threat,Critical,TRUE,Blocked
85.58.234.17,Insider Threat,Low,FALSE,Eradicated
45.238.193.202,DDoS,Medium,TRUE,Blocked
114.161.103.135,Malware,Low,FALSE,Contained
145.181.215.118,DDoS,High,FALSE,Blocked
193.183.189.168,Malware,Low,TRUE,Recovered
153.55.17.26,Insider Threat,Low,FALSE,Recovered
144.157.124.80,Phishing,Critical,FALSE,Recovered
139.30.56.86,Malware,Medium,FALSE,Contained
45.222.79.48,DDoS,Critical,FALSE,Contained
133.239.57.116,Ransomware,Low,FALSE,Blocked
109.165.8.229,Insider Threat,Critical,FALSE,Eradicated
106.90.61.10,Ransomware,High,FALSE,Contained
91.148.19.211,Phishing,Low,FALSE,Recovered
216.83.246.37,Ransomware,High,FALSE,Recovered
94.194.89.240,Malware,High,FALSE,Contained
118.116.120.235,Ransomware,Critical,FALSE,Eradicated
45.170.50.225,DDoS,High,FALSE,Blocked
205.8.169.195,DDoS,High,FALSE,Eradicated
145.218.228.216,DDoS,Critical,FALSE,Recovered
150.73.102.242,Ransomware,High,FALSE,Blocked
209.27.1.154,Insider Threat,Medium,FALSE,Blocked
111.246.163.247,Ransomware,High,FALSE,Recovered
171.140.56.176,Phishing,High,FALSE,Contained
160.121.151.192,DDoS,Low,FALSE,Recovered
164.200.181.227,Insider Threat,High,FALSE,Contained
46.183.148.243,Ransomware,Low,FALSE,Blocked
68.107.186.90,Ransomware,Low,FALSE,Blocked
17.10.28.44,Malware,Medium,FALSE,Blocked
119.42.46.129,Ransomware,Critical,FALSE,Contained
202.128.206.230,DDoS,High,FALSE,Blocked
198.207.156.21,Insider Threat,Medium,FALSE,Contained
137.122.71.24,DDoS,Medium,TRUE,Recovered
194.193.225.166,Malware,Medium,FALSE,Recovered
64.75.67.12,DDoS,High,TRUE,Recovered
166.201.22.232,Ransomware,Medium,FALSE,Recovered
24.133.204.143,Ransomware,Critical,FALSE,Eradicated
107.62.11.18,DDoS,High,FALSE,Eradicated
77.212.58.226,DDoS,Critical,TRUE,Recovered
74.105.115.249,Ransomware,High,FALSE,Recovered
130.140.213.200,DDoS,Medium,FALSE,Eradicated
219.1.153.57,Phishing,Low,FALSE,Eradicated
135.167.222.98,Phishing,Critical,FALSE,Blocked
13.223.205.212,DDoS,Low,FALSE,Eradicated
94.55.147.190,Malware,Low,FALSE,Eradicated
148.77.191.127,Insider Threat,Medium,FALSE,Eradicated
45.55.72.141,Ransomware,Low,FALSE,Blocked
147.238.87.237,Ransomware,Low,FALSE,Recovered
222.144.55.254,Malware,Critical,TRUE,Eradicated
191.158.37.29,Ransomware,Medium,FALSE,Contained
83.241.11.102,Ransomware,Medium,FALSE,Recovered
58.98.227.59,Insider Threat,Medium,FALSE,Recovered
155.224.217.36,Insider Threat,Low,FALSE,Contained
195.199.152.59,Phishing,Low,FALSE,Contained
152.39.1.10,Phishing,Medium,FALSE,Blocked
145.47.111.115,Ransomware,Critical,FALSE,Recovered
140.78.94.120,Ransomware,Critical,TRUE,Eradicated
82.224.48.137,Insider Threat,Medium,FALSE,Contained
65.41.66.1,Ransomware,Low,FALSE,Blocked
117.21.229.137,Malware,Low,TRUE,Eradicated
162.253.234.95,Ransomware,Medium,FALSE,Eradicated
177.249.45.165,Ransomware,High,TRUE,Blocked
199.15.42.124,Malware,High,FALSE,Recovered
24.186.183.224,Ransomware,Critical,FALSE,Eradicated
21.223.4.61,DDoS,Low,FALSE,Recovered
116.118.249.224,DDoS,Medium,FALSE,Contained
55.57.251.1,DDoS,Critical,FALSE,Blocked
221.146.99.52,Insider Threat,High,FALSE,Contained
168.184.221.182,DDoS,Critical,FALSE,Contained
59.106.46.130,Phishing,Low,FALSE,Contained
91.231.160.249,DDoS,High,FALSE,Contained
197.94.227.17,Phishing,Critical,FALSE,Contained
133.85.250.147,Malware,Low,FALSE,Blocked
121.168.168.60,Malware,Critical,FALSE,Blocked
84.114.227.202,Insider Threat,Critical,FALSE,Contained
118.114.64.2,Phishing,Critical,FALSE,Blocked
98.196.178.235,Insider Threat,Critical,TRUE,Eradicated
145.53.2.17,Malware,Low,TRUE,Eradicated
58.42.76.203,Insider Threat,Low,TRUE,Blocked
145.30.127.219,Malware,High,FALSE,Contained
101.15.87.34,Malware,Low,FALSE,Eradicated
73.66.248.60,DDoS,Medium,FALSE,Eradicated
157.174.77.32,Phishing,Medium,FALSE,Eradicated
112.70.127.7,Malware,High,FALSE,Blocked
179.214.198.144,Malware,Low,FALSE,Eradicated
145.41.231.184,Malware,Critical,FALSE,Eradicated
115.193.19.115,Ransomware,Low,FALSE,Eradicated
16.204.15.196,Phishing,Low,FALSE,Eradicated
121.121.118.144,DDoS,Medium,FALSE,Contained
25.53.220.156,Malware,Medium,FALSE,Blocked
210.56.157.132,DDoS,Low,FALSE,Eradicated
151.151.229.242,Phishing,Low,FALSE,Eradicated
102.29.33.249,DDoS,Medium,FALSE,Contained
88.20.56.117,Phishing,Medium,FALSE,Contained
56.97.127.179,Malware,High,FALSE,Eradicated
97.244.246.210,DDoS,Medium,FALSE,Eradicated
182.41.187.35,Phishing,Critical,FALSE,Eradicated
68.22.40.19,Insider Threat,Low,TRUE,Contained
109.165.21.25,Malware,Critical,FALSE,Blocked
92.232.200.36,Insider Threat,Medium,FALSE,Eradicated
105.95.57.143,Ransomware,Low,FALSE,Contained
7.123.5.203,Malware,Medium,FALSE,Recovered
168.190.146.158,Malware,Medium,FALSE,Contained
157.145.65.23,Insider Threat,Low,TRUE,Blocked
74.184.254.113,DDoS,High,FALSE,Recovered
183.7.42.13,Phishing,Low,TRUE,Blocked
168.30.66.78,DDoS,Medium,FALSE,Blocked
99.148.116.113,DDoS,Medium,FALSE,Contained
173.166.241.175,Malware,Critical,FALSE,Contained
107.170.99.158,DDoS,Medium,FALSE,Blocked
191.29.133.8,Insider Threat,High,FALSE,Contained
120.113.2.224,Phishing,Low,FALSE,Blocked
193.114.22.127,Insider Threat,Critical,FALSE,Eradicated
194.90.23.106,DDoS,Medium,FALSE,Eradicated
143.147.7.74,DDoS,High,FALSE,Recovered
178.100.150.48,Malware,Critical,FALSE,Contained
196.103.84.75,Phishing,High,FALSE,Blocked
52.11.203.95,Insider Threat,Medium,FALSE,Eradicated
213.66.235.54,Phishing,Critical,FALSE,Contained
42.3.79.9,Insider Threat,High,FALSE,Contained
121.81.213.211,Malware,Low,FALSE,Recovered
79.137.136.136,Phishing,High,FALSE,Recovered
191.175.202.120,Malware,Medium,TRUE,Eradicated
93.111.61.137,DDoS,Medium,FALSE,Contained
174.93.53.226,Insider Threat,Low,FALSE,Eradicated
54.47.109.125,Malware,High,TRUE,Eradicated
14.223.191.131,DDoS,Critical,FALSE,Eradicated
199.59.122.198,Ransomware,Low,FALSE,Eradicated
76.8.83.79,Malware,Medium,FALSE,Blocked
20.90.79.222,Phishing,Critical,FALSE,Eradicated
106.125.56.226,DDoS,High,FALSE,Eradicated
207.184.233.57,Phishing,Medium,FALSE,Recovered
136.205.218.232,DDoS,Low,FALSE,Contained
191.82.162.186,Malware,Medium,FALSE,Recovered
18.103.75.156,Insider Threat,Critical,FALSE,Contained
75.33.106.153,Malware,High,FALSE,Blocked
47.178.94.84,Ransomware,High,FALSE,Contained
65.149.161.157,Insider Threat,Low,FALSE,Eradicated
29.167.126.209,Insider Threat,High,TRUE,Recovered
93.143.237.118,DDoS,Critical,FALSE,Contained
110.41.83.177,Malware,High,TRUE,Blocked
91.45.116.4,Ransomware,Critical,FALSE,Blocked
39.131.179.115,DDoS,Medium,FALSE,Recovered
79.147.97.159,Insider Threat,High,FALSE,Contained
172.239.150.127,Ransomware,High,FALSE,Recovered
184.160.33.32,Insider Threat,Low,FALSE,Contained
222.88.105.50,Malware,High,FALSE,Eradicated
218.119.195.105,Ransomware,Medium,FALSE,Contained
91.126.52.252,Ransomware,Critical,FALSE,Recovered
196.173.143.69,Ransomware,High,FALSE,Recovered
56.194.167.97,DDoS,Low,FALSE,Eradicated
220.251.251.217,Malware,Critical,FALSE,Eradicated
77.46.177.91,Phishing,Low,FALSE,Eradicated
185.233.83.198,Ransomware,Medium,FALSE,Blocked
170.47.107.28,Malware,High,FALSE,Eradicated
147.235.157.56,Ransomware,Critical,FALSE,Contained
104.11.174.195,Ransomware,High,FALSE,Recovered
123.57.69.13,Phishing,Low,FALSE,Contained
57.145.44.247,Ransomware,Critical,FALSE,Recovered
40.103.203.10,Malware,Low,FALSE,Blocked
147.175.38.6,Phishing,Low,FALSE,Blocked
93.250.105.118,Insider Threat,High,FALSE,Eradicated
173.69.76.213,Ransomware,Critical,FALSE,Eradicated
146.35.254.70,Ransomware,Medium,FALSE,Contained
85.181.102.138,Ransomware,Low,FALSE,Contained
12.14.155.232,DDoS,High,FALSE,Eradicated
140.251.2.137,Insider Threat,Critical,FALSE,Recovered
9.252.213.40,Insider Threat,Critical,FALSE,Blocked
136.95.245.111,Malware,High,FALSE,Contained
46.97.158.247,Ransomware,Medium,FALSE,Contained
43.149.184.3,Ransomware,Low,FALSE,Contained
69.90.41.122,DDoS,Medium,FALSE,Contained
1.42.172.236,Ransomware,Low,FALSE,Eradicated
39.77.128.60,Malware,Critical,FALSE,Blocked
75.79.224.60,DDoS,Low,TRUE,Blocked
131.170.107.176,Malware,Low,FALSE,Recovered
221.210.219.127,DDoS,Critical,FALSE,Eradicated
81.45.72.172,Malware,Critical,FALSE,Eradicated
37.116.75.31,Ransomware,Medium,FALSE,Contained
74.8.176.134,Phishing,Low,FALSE,Eradicated
77.120.255.54,Phishing,Medium,FALSE,Recovered
174.222.59.172,Malware,Critical,FALSE,Blocked
206.135.153.144,Ransomware,High,FALSE,Recovered
130.239.156.95,Ransomware,Critical,FALSE,Recovered
218.168.155.129,Malware,Low,FALSE,Eradicated
93.204.65.254,Malware,Medium,FALSE,Blocked
214.217.221.74,Insider Threat,Medium,TRUE,Blocked
60.45.148.212,Phishing,Medium,FALSE,Blocked
188.224.79.144,Phishing,Medium,FALSE,Eradicated
96.31.28.146,Ransomware,Medium,FALSE,Blocked
63.5.74.238,Phishing,Critical,FALSE,Blocked
90.239.200.125,DDoS,Critical,FALSE,Blocked
187.114.164.20,Insider Threat,Low,FALSE,Contained
36.143.189.182,DDoS,High,FALSE,Blocked
83.62.70.213,Insider Threat,Low,FALSE,Recovered
4.229.236.216,DDoS,Medium,FALSE,Blocked
171.37.43.64,Ransomware,Low,FALSE,Eradicated
158.100.218.65,Malware,Medium,FALSE,Eradicated
123.229.78.149,Ransomware,Low,FALSE,Blocked
144.32.209.86,DDoS,Low,FALSE,Eradicated
137.235.88.89,DDoS,Medium,FALSE,Contained
110.175.28.213,Ransomware,Low,FALSE,Eradicated
195.64.202.234,DDoS,High,FALSE,Recovered
69.153.16.182,Ransomware,High,FALSE,Eradicated
9.113.233.208,Insider Threat,Medium,TRUE,Contained
88.2.239.155,Insider Threat,Critical,TRUE,Contained
98.62.15.10,DDoS,Critical,FALSE,Blocked
139.37.13.44,Ransomware,Critical,FALSE,Recovered
133.56.39.235,Phishing,Low,TRUE,Contained
84.162.191.55,Ransomware,Low,FALSE,Blocked
126.55.112.79,DDoS,High,FALSE,Eradicated
185.168.217.128,Ransomware,Critical,FALSE,Recovered
181.63.141.160,Malware,Critical,FALSE,Recovered
16.156.45.12,Malware,Low,FALSE,Eradicated
18.62.101.54,Ransomware,High,FALSE,Blocked
153.49.22.212,Ransomware,High,FALSE,Blocked
96.174.197.235,Ransomware,Medium,FALSE,Eradicated
167.113.70.46,Malware,Critical,FALSE,Contained
8.26.196.10,Insider Threat,High,FALSE,Eradicated
215.152.114.71,DDoS,Critical,FALSE,Blocked
108.155.204.10,Insider Threat,Low,FALSE,Eradicated
30.78.86.121,Phishing,Medium,FALSE,Blocked
209.164.106.158,Insider Threat,High,FALSE,Eradicated
159.183.30.229,Ransomware,Critical,FALSE,Contained
84.84.0.41,Malware,Medium,FALSE,Blocked
16.66.43.59,Insider Threat,Medium,FALSE,Recovered
85.124.223.48,Ransomware,High,FALSE,Blocked
1.70.192.102,Ransomware,Low,FALSE,Blocked
124.37.29.255,Malware,High,FALSE,Blocked
27.111.249.172,Malware,Critical,FALSE,Contained
137.130.102.97,Malware,Low,FALSE,Recovered
178.80.191.62,DDoS,Medium,FALSE,Recovered
126.85.150.18,Malware,Critical,FALSE,Eradicated
191.174.48.73,Malware,Critical,FALSE,Recovered
205.5.177.95,DDoS,Critical,FALSE,Blocked
163.199.234.6,Phishing,Low,FALSE,Contained
222.197.240.47,Insider Threat,High,FALSE,Blocked
91.195.33.72,Malware,Medium,FALSE,Recovered
133.70.92.105,Insider Threat,High,TRUE,Contained
10.154.237.197,Malware,High,FALSE,Eradicated
194.234.106.98,DDoS,Low,FALSE,Contained
84.240.42.31,Insider Threat,High,FALSE,Contained
154.129.78.144,Phishing,Medium,FALSE,Blocked
151.127.150.69,Insider Threat,Medium,FALSE,Eradicated
74.93.133.113,Phishing,Medium,FALSE,Contained
9.19.43.146,DDoS,Critical,FALSE,Contained
106.27.235.59,DDoS,Low,FALSE,Recovered
119.236.30.178,Malware,Critical,FALSE,Contained
148.125.119.115,DDoS,Low,FALSE,Eradicated
205.119.132.11,Phishing,High,FALSE,Eradicated
117.188.37.192,Phishing,Low,FALSE,Recovered
196.186.171.2,Ransomware,Critical,FALSE,Blocked
151.88.239.219,Phishing,Low,FALSE,Eradicated
183.66.20.200,Ransomware,Medium,TRUE,Contained
134.162.46.150,Malware,Medium,FALSE,Eradicated
200.212.9.15,Malware,High,FALSE,Contained
39.75.194.192,Malware,Low,FALSE,Contained
120.22.63.204,Phishing,Low,FALSE,Contained
76.117.157.160,DDoS,Medium,FALSE,Blocked
7.12.143.238,Malware,Medium,FALSE,Blocked
195.130.58.127,Malware,Critical,FALSE,Eradicated
56.232.212.31,DDoS,High,FALSE,Recovered
10.214.58.9,Insider Threat,Low,FALSE,Contained
144.208.108.4,Insider Threat,Critical,FALSE,Eradicated
163.148.192.2,Insider Threat,High,FALSE,Eradicated
51.173.202.7,Ransomware,Medium,FALSE,Recovered
220.176.191.56,Insider Threat,Medium,FALSE,Eradicated
11.113.104.34,Ransomware,Low,FALSE,Blocked
73.7.173.180,Insider Threat,Low,FALSE,Eradicated
59.244.101.130,Phishing,Medium,TRUE,Contained
5.22.47.59,Insider Threat,High,FALSE,Eradicated
126.161.16.215,DDoS,Medium,FALSE,Recovered
180.46.91.108,Malware,Critical,FALSE,Contained
126.60.104.62,DDoS,Critical,FALSE,Eradicated
144.184.80.13,Insider Threat,Low,FALSE,Eradicated
113.98.139.220,Malware,High,FALSE,Contained
18.34.73.207,Ransomware,Medium,FALSE,Contained
31.240.254.15,DDoS,Low,FALSE,Contained
171.3.75.172,Ransomware,Critical,FALSE,Eradicated
5.98.128.166,Ransomware,Low,FALSE,Contained
133.161.163.6,Phishing,Medium,FALSE,Contained
52.131.115.111,Insider Threat,Low,TRUE,Eradicated
97.165.136.45,Ransomware,High,FALSE,Eradicated
5.109.37.26,Ransomware,High,FALSE,Recovered
107.113.157.52,DDoS,Critical,FALSE,Recovered
97.56.105.134,Insider Threat,Critical,FALSE,Blocked
216.161.225.210,DDoS,Low,FALSE,Blocked
196.226.124.126,Insider Threat,High,FALSE,Blocked
68.113.15.69,Insider Threat,High,FALSE,Eradicated
190.89.168.13,Ransomware,Critical,FALSE,Contained
83.91.123.125,DDoS,Medium,FALSE,Recovered
154.244.174.204,Malware,Medium,FALSE,Recovered
220.221.213.109,Malware,Medium,FALSE,Recovered
140.160.4.227,Ransomware,High,FALSE,Blocked
38.157.140.63,Insider Threat,Critical,FALSE,Contained
4.91.112.235,Phishing,Low,FALSE,Contained
54.107.194.221,Phishing,Critical,FALSE,Recovered
135.237.183.34,Malware,Critical,FALSE,Blocked
94.229.243.94,Insider Threat,Medium,FALSE,Eradicated
66.44.91.122,Malware,High,TRUE,Recovered
98.40.91.248,Malware,Critical,TRUE,Contained
123.168.8.2,Malware,Low,FALSE,Recovered
9.132.190.13,DDoS,High,FALSE,Recovered
177.229.93.17,DDoS,High,FALSE,Eradicated
156.86.19.209,Phishing,Medium,FALSE,Eradicated
202.57.84.155,Insider Threat,High,FALSE,Contained
14.67.165.65,Phishing,High,FALSE,Eradicated
156.0.238.251,Malware,High,FALSE,Eradicated
16.76.137.42,DDoS,High,FALSE,Recovered
81.201.172.122,Insider Threat,Critical,FALSE,Eradicated
169.64.27.155,Ransomware,Low,FALSE,Contained
166.116.92.137,DDoS,High,FALSE,Contained
162.161.12.234,Phishing,Critical,FALSE,Eradicated
213.121.29.176,DDoS,Medium,FALSE,Recovered
66.71.41.161,DDoS,High,TRUE,Blocked
132.163.223.127,Ransomware,High,FALSE,Blocked
65.104.243.71,Phishing,Critical,FALSE,Eradicated
81.240.119.40,Insider Threat,Critical,FALSE,Blocked
192.22.168.178,Insider Threat,High,FALSE,Contained
176.251.195.74,Ransomware,Critical,TRUE,Recovered
40.125.198.148,Malware,Medium,FALSE,Blocked
222.40.242.188,Malware,Medium,FALSE,Contained
214.56.36.171,Phishing,Medium,FALSE,Contained
27.50.186.3,Phishing,Low,FALSE,Recovered
12.249.100.34,DDoS,Low,TRUE,Blocked
89.89.97.72,DDoS,Low,FALSE,Eradicated
62.154.244.75,Ransomware,High,FALSE,Eradicated
131.210.199.74,Malware,Medium,FALSE,Blocked
4.30.106.63,Phishing,Low,FALSE,Recovered
40.99.249.61,Malware,High,FALSE,Recovered
47.249.105.41,Malware,Medium,FALSE,Eradicated
192.183.251.61,Phishing,Medium,FALSE,Contained
204.109.33.96,Malware,Low,FALSE,Eradicated
131.153.96.231,DDoS,Critical,FALSE,Contained
23.74.194.146,DDoS,Low,TRUE,Contained
167.4.146.136,Malware,Medium,FALSE,Contained
158.45.253.249,Malware,Low,FALSE,Eradicated
124.186.9.203,DDoS,Critical,FALSE,Blocked
105.225.112.87,Insider Threat,Critical,FALSE,Blocked
15.88.2.131,Malware,Critical,TRUE,Eradicated
33.140.247.100,DDoS,Low,FALSE,Eradicated
21.13.81.77,Ransomware,Low,FALSE,Blocked
111.108.90.137,Ransomware,High,FALSE,Eradicated
14.111.251.234,Malware,Low,FALSE,Eradicated
215.92.1.211,Malware,Low,FALSE,Blocked
172.201.58.210,Malware,Critical,FALSE,Blocked
157.73.137.214,Phishing,Low,FALSE,Eradicated
76.39.3.20,Insider Threat,Low,FALSE,Blocked
121.253.61.212,Insider Threat,Critical,FALSE,Blocked
33.231.114.70,Phishing,Medium,FALSE,Eradicated
77.89.9.143,Malware,Critical,FALSE,Eradicated
36.14.228.175,Insider Threat,Critical,TRUE,Blocked
